3480,@USER @USER @USER Mark my words: #BLUEWAVE2018 🌊🌊,NOT
3481,@USER Also “the left calls anyone it doesn’t like fascist”  &gt;Calls everyone on the left Antifa.,NOT
3482,@USER Well if Trumpster said it then it must be true he also have himself a 10 on handling Cuba hurricane sad piece of something he is...,OFF
3483,@USER Hogg 💩,NOT
3484,@USER It sucks hy 🤦‍♀️,OFF
3485,@USER @USER @USER So she is protesting blasphemy by tearing religious book of a religion that doesn't have concept of blasphemy? #Genius,NOT
3486,@USER @USER I love the mental attitude you have on these things and how straight up you are about stuff,NOT
3487,#micropoetry  It is a really big-top new hair not just a wig some new technology that will soon be blasé  even if underneath it all she is so gloriously bald. .,NOT
3488,@USER @USER Abso-fucking-lutely. That shit was here already!,OFF
3489,"@USER @USER @USER @USER I've been trying to find out the name of these for ages. I went to a Hindu birthday and we were given these little dough/pastry treats. I ate a plateful. I looked up puris"" after your post said small and found them. Asma, you are my saviour. Now to find a place that sells them.""",NOT
3490,@USER @USER @USER @USER @USER No.   I mean parasite in the sense of private companies being an unnecessary  and universally-unwanted bauble imposed on an essential public service by people who put profits before public opinion and democracy.,OFF
3491,@USER @USER Is it credible to believe he is worse than either: gordon on the browns in 2018 or 2017 brandin cooks?,OFF
3492,@USER BONO  IS AN ASSHOLE.,NOT
3493,@USER @USER @USER All I see are lemmings,NOT
3494,@USER @USER @USER @USER @USER Ewww no one wants that kind of imagery in their head🤢🤢🤢,NOT
3495,@USER 😐 sorry but she is an idio,OFF
3496,"@USER The Dregs of Society"" are ISIS, ANTIFA, BLM, Planned Parenthood, Illllegal aliens, Pedofiles, and liberals.  This is who the Democrats support.  Once again, accusing others of what YOU, Biden are guilty of.""",OFF
3497,@USER He basically said I am changing the second character because I refuse to be associated or share the same last name as the rest of you.,NOT
3498,"@USER Gritting her teeth, the blonde then broke her shield and feeling pumped the blonde charged after him. Give me all you got!"" She then tossed some of her darts, aiming for his legs and would cause only minor pain. ""Show me how tough you are!""""",NOT
3499,@USER @USER Not all of us Conservatives are that gullible.   Manny has some good points now and then... but when he starts spewing US propaganda .. it sickens me.  He asked for the term and I gave one... He'll have no rebuttal.  You watch.,NOT
3500,@USER Just listening to Juan Williams on the FIVE drives me crazy.  He is such an ignorant man.  Where does this man get his facts?  Thank GOD for Jesse Waters and you ladies!,OFF
3501,@USER Now that’s the pot calling the kettle black! Liberals are nothing but bullies! Antifa-Bullies!!! Trump Haters-Bullies!!!,OFF
3502,@USER Where is the fascist version of Antifa?,OFF
3503,@USER @USER @USER Omg you look so beautiful!!!! You are killing it ❤️❤️❤️❤️❤️,NOT
3504,@USER Lake show fuck Corey Harris,NOT
3505,@USER @USER @USER @USER @USER Amazing Grace how sweet the Sound as he is moving you from Mountain to Mountains Our Almighty God is full of blessings indeed Emmanuel 📖👐📖👐👏👌👼👼💗,NOT
3506,@USER @USER She is from IL and say’s she knows predators?  Anyone else coming to mind?  Buehler.....That’s called transference and is typical and expected.,NOT
3507,@USER I mean he’s right he took a predominately black genre and became one of the greatest... in that aspect yes yes he is URL,NOT
3508,930 pm 3rd round: gun control whining and Sen Blumenthal hands still shaking like a leaf as he tells the judge get into the real world. This from a millionaire who has no idea about the real world. @USER @USER #KavanaughConfirmationHearings,OFF
3509,@USER Awh shit.,OFF
3510,@USER Disgraceful,NOT
3511,"(3) ...and the so-called liberals are anarchists. - Protocols of the Wise Men of Zion, Behold a Pale Horse by William Cooper""",NOT
3512,@USER Don’t forget about the Homeless in your district congressmen 😂,NOT
3513,@USER @USER They are #DoAsISayNotAsIDo conservatives.,NOT
3514,@USER Nove #reputationTour for #PCAs #TheConcertTour,NOT
3515,"@USER @USER When liberals and Trump haters leak  bits of classified Intel it's patriotic and the right things to do."" When Presidnet Trump orders that entire documents be declassified to the country its dangerous and potentially harmful right? You hypocrites are pathetic.""",NOT
3516,@USER @USER @USER @USER lol she is such a troll im so glad she went away and all u trump supporters told her to GTFO. Thank god we got a real superstar in @USER who is going to actually fight for everyone no matter who they choose to vote for. Isn't she awesome! Please join us we rly need ur help!,OFF
3517,@USER He is a blast to watch,NOT
3518,@USER This is why we need gun control,OFF
3519,@USER @USER Prove your claim or be exposed as the lying piece of shit you are.   Meanwhile... URL,OFF
3520,@USER @USER Issss nigga fall asleep on soft after this,NOT
3521,@USER @USER @USER Do it with quran and then we will see how much atheist and brave she is... hindus figured it out that this type of attention grabbing big boss wanna be people are not worth it...  Go live in your 2 minutes Prime Time covered life ... Lord krishna and his followers don't care,OFF
3522,@USER @USER Why the hell would you want gun control if you think Trump's a tyrant?,NOT
3523,@USER @USER Pssst Bono's Ass,NOT
3524,@USER @USER Their cars are great but China demand has just reduced a lot when they expected it to increase. There's your answer right there. MAGA,NOT
3525,@USER Confirm Kavanaugh Now!  #MAGA,NOT
3526,@USER @USER Give the kid a break! He is trying to bring about change! We desperately need something to change our violent society!,NOT
3527,@USER @USER don't disrespect sharpie like that bro it was definitely some off brand shit from the back of a dollar tree 😭,OFF
3528,"@USER Did he get on his knees? Spends a lot of time getting  down""...High priced BJ giver?  😋😊😁""",NOT
3529,@USER If it's real those antifa are asking for a broken bone or black eye,NOT
3530,F a k e  N e w s E v e r y w h e r e              😂 Guess Who!😂#  #MAGA  #WWG1WGA  #PatriotsUnited  #Qanon  #Qarmy  ⤵️⤵️⤵️⤵️  URL via @USER URL,NOT
3531,@USER @USER @USER @USER @USER Excellent timing! URL,NOT
3532,@USER bro your twinsie resemblance to my brother in UNCANNY! He is 30 years old now - maybe you are long lost bros? Which would make US BROS! LOL URL,NOT
3533,@USER Got to be about the dumbest thing ever.,OFF
3534,@USER @USER I’ve never once heard you be thankful. All you do is shit on Canada. On the police. On our history. On Conservatives.,OFF
3535,@USER That's not hair. Those were polyester fibers because Yoda is (or was) a puppet.,NOT
3536,Great tweet! Please retweet! #Patriots #Deplorables @USER @USER @USER @USER @USER #WalkAwayFromDemocrats #BackTheBlue #RapistDemocrats #FraudDemocrats #MAGA URL,NOT
3537,Undertaker taking MAGA a bit to seriously smh URL,NOT
3538,@USER Trump's MAGA. Hee haw!!!!,NOT
3539,@USER @USER @USER @USER @USER Sounds like you’re talking about these people!!!! #MAGA URL,NOT
3540,@USER @USER Just imagine if Dr Ford was a member of a minority. Antifa would be firebombing the Judge’s residence. #IDENTYPOLITICS,OFF
3541,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Found some - please FB? URL,NOT
3542,@USER @USER Two  people ran for President one bought and paid  for her nomination. The American people decided to elect President Trump. You and I should be embarrassed by the Democrats and liberals and left then President Trump. I have to question your morals and judgment.,NOT
3543,@USER She is dillusional!,OFF
3544,@USER It’s more what she does than who she is,OFF
3545,@USER Goodell is one of the worst things that has ever been unleashed on Pro Sports.  Useless!!!,OFF
3546,"@USER @USER Jesus will save us.  We just have to ask.  #JesusSaves  🙏🏼❤️  I pray often.  Included in my prayers are for GOD to also Save #Connecticut &amp; the USA.  I think we need more people praying.  LIVING ON A PRaaAAaaAaayEer!"" 🎶🇺🇸  URL",NOT
3547,@USER It’s your opinion but mine is he is the best in the country,NOT
3548,@USER Master of None was so fucking good.,OFF
3549,The MAGA 11's URL,NOT
3550,@USER @USER Or was it that the local government was taken for themselves!!!!  Imagine that a government more worried about their own pockets rather than their peoples.,NOT
3551,#Taxpayers Funded ‘Unprecedented‘ #Armed Protection for #GunControl Sen. #KamalaHarris | Breitbart URL via @USER,NOT
3552,@USER Give Norm his own show!  He’s FUNNY 😂😂😂,NOT
3553,.Alina_AE Hah! Makes me think of my friend Catherine back at home &lt;/3 mighty hunter that she is!,NOT
3554,@USER @USER I mean if she is planning on starting tour in February like she said then they will most likely go on sale end of September-beginning of October or somewhere around there,NOT
3555,@USER @USER @USER @USER Just proves she's a plant. Motivation is crystal clear. Definite bias. Your definition of far right is interesting since it's been proven time and again liberals play the smear campaign each time. Accusers then disappear.,NOT
3556,"@USER @USER How did the press"" get the letter?????#MAGA""",NOT
3557,@USER @USER Little ass boy🐒,OFF
3558,@USER I think you are part of the Russia conspiracy. Plenty of evidence will soon be found and you will be locked up!,NOT
3559,-Being on food stamps  -Liking boys/girls or liking both -Not knowing who you are -Your body size  -Not knowing something  -scared to ask for help -Not dating someone  -What you wear,NOT
3560,@USER @USER Why waste time on her? She is irrelevant.,NOT
3561,@USER currently URL,NOT
3562,@USER Should I name all the reasons? URL,NOT
3563,@USER @USER @USER Shows that  liberals are very decent people 👍👍👍👏👏👏,NOT
3564,@USER @USER It should be admired that it is again the women of this country who have to fight on the frontline of discrimination...We should support them all..,NOT
3565,🛑 Truthfeed News 🛑 👉 'JUST IN: FBI Deals Yet Another Devastating Blow to Democrats on Kavanaugh’s Accuser' #MAGA￼🇺🇸#2A #Prolife URL,OFF
3566,@USER That was Awesome. I love hearing you destroy the Liberals but most of all Trudeau,OFF
3567,@USER @USER @USER House price increase has nothing to do with immigration. The lack of affordable housing is mainly down to this government not building any and the inflated prices are down to the banks and their lending practices.  URL,NOT
3568,@USER And the factory’s coming back U do n a movie on that... sum worth do n.. cause just sling shit shows No intelligence..,OFF
3569,"@USER Our Republic was in crisis.  We the people elected the only man who could give us a chance to save it from the likes of Socialist Democrats, ANTIFA, Mob rule, and your resistance"".  Tread carefully with your words as you are now dangerously close to seditious conspiracy.""",NOT
3570,@USER He is so funny 😂😂😂,NOT
3571,@USER Deranged and demented what a perfect match for the Democratic party,OFF
3572,@USER amenadiel's were my favorite. the massive triangle shape... the actor being hot.... the big connection spots.... kisses my fingertips,OFF
3573,@USER @USER Liberals are full of hate yet they talk like their morality is above anyone  who thinks differently. Funny how their words and actions never match up to what they pretend to preach. Imposters of any human decency. Emotionally and politically bankrupt.,OFF
3574,A Divided Self or “My Name is Legion”  Demon possession overall is marked by a loss of freedom.  The Gadarenes are Us URL  #ergnews #antinazigr #antifagr #antifa #Stopthehate #GoldenDawn #GDtrial #JesusChrist #JesusSaves #JesusIsLord #JesusIsGod #prayers #hope URL,OFF
3575,@USER @USER found out the name but I forgot.,OFF
3576,@USER ........thank God it was not a mosque !!,NOT
3577,#qanda what happen to the predicted fall of Society after  SSM. Only the religious conservatives right     are the ones  running a muck in government.,OFF
3578,@USER And the Liberals will supply them with these modern fighters! URL,NOT
3579,@USER @USER And you are sure she is lying?,NOT
3580,@USER But he is still our best option,NOT
3581,@USER YOU ARE LITERALLY VERY SKINNY STOP PLAYIN WITH ME,NOT
3582,@USER Yes if you get it for me 🌹,NOT
3583,@USER Bernie! You have been in Congress how long? Now that you are getting closer to your death bed since you are old as dirt.. Why a concern now? How many bills did you try to write or endorse before you decided to run for POTUS? Do tell!!!,OFF
3584,@USER 😂 NIGGA hit em wit the o well lowkie,OFF
3585,@USER There she is... URL,NOT
3586,@USER So dam sexy!,NOT
3587,"@USER His frustration began to subside as he felt her hand upon his. The tone within her voice was some what soothing to him. It's been sometime having someone be there when in need the most. And that in itself is why no one is more important to me then you"" She is the center piece +)""",NOT
3588,"@USER I really wonder just how badly they're going to take it when they see the results on November 7th, given the way things seem to be looking.  Pretty badly, I bet. You'll have accusations of kajillions of zombified illegal aliens"" voting, protected by ""Antifa supersoldiers"".""",NOT
3589,@USER @USER The ‘AntiFa’ crowd? What a quack.,OFF
3590,@USER Thank you for saving the dogs!!!!why are people assholes,OFF
3591,@USER @USER Also I see you are appalled at Doxing of Ford’s address. Are you appalled at doxing of ICE agents by Antifa and advocating for their and their families physical assault ?,NOT
3592,@USER been supporting ur game for years as u know its about time u giys was free and able to communicate like you are doing &lt;3 hopefully only up from here brother,NOT
3593,@USER Crazy how funny Jim used to be. Now it's funny how crazy he has become.,OFF
3594,@USER Will you answer my question from yesterday about whether our country could keep its law enforcement officers safer if gun control laws were not subject to the limitations of the 2nd Amendment?URL #alpolitics,NOT
3595,@USER We're so so pleased to hear that! You are very welcome.,NOT
3596,@USER @USER What was a “child “ doing at a party drinking alcohol???,NOT
3597,@USER Omg she is! 😂,NOT
3598,@USER Keep up the good work while the liberals waste time crying and pointing the country moves closer to greatness again! MAGA,OFF
3599,@USER @USER Looks Like The Jokes On Liberals Again.  #FortTrump #Poland #BoomingEconomy URL,NOT
3600,@USER @USER @USER Thanks for proving democrats can’t let their people think. Proving again Liberals are all talk. Just like Senator Feinstein Pelosi. They always go to no facts just destroy. Just like the politicians of Puerto Rico have destroyed and rob the state of all of its financial resources,NOT
3601,@USER @USER @USER It would destroy her life. The entire right wing juggernaut would run her down - every ex boyfriend interviewed etc. she is the innocent party. He’s the one trying to grab a lifetime power position.,NOT
3602,@USER Coast guard put out a tweet they pulled that dude off the response team and are “dealing with it”. He wanted to b famous now he is.,NOT
3603,@USER you are the best president ever,NOT
3604,@USER @USER @USER @USER this comment only shows that having refused to engage with facts you do the fascist antifa approach which is to use personal attack to try to bully your way into some mythical win. Research projection and stop doing it u look stupid now!,OFF
3605,@USER @USER @USER I believe you are who you say you are.,NOT
3606,@USER This is NOT lisa. She is in the front row and skinnier.,NOT
3607,@USER Gun control has no correlation to homicide rates. London (guns are illegal) has a higher murder rate than New York (guns are legal). Read this: URL,NOT
3608,@USER A proven record of failure so why not.,NOT
3609,@USER @USER TRUE TO CURTIN!,NOT
3610,@USER @USER @USER @USER @USER @USER This is how we get Tamir Rice: let’s assume all children are armed and use maximum force because of a mere suspicion. A better idea would be common sense gun control and not assuming an 11 year old can win a knife or fist fight with a trained cop.,NOT
3611,"@USER @USER I'm waiting for the snow-flake conservatives"" to become transparent in the SCOTUS process.""",NOT
3612,@USER He didn't break shit.all he did was make himself look more foolish than normal,NOT
3613,@USER @USER @USER Using free speech to be idiots and such but just like other rallies counter protesters showed up armed and willing to engage with kkk who also came armed Again 2 wrongs dont make a right and groups like antifa stated they want shutdown free speech anyway possible,NOT
3614,@USER @USER Phil is right socialists are the new fascists like antifa. Thanks to soros,NOT
3615,24 concert goers shot dead in Jacksonville with .38-caliber Smith &amp; Wesson. The NRA calls gun control research 'unethical'.,NOT
3616,@USER Chicago has the strongest gun laws in the nation but the highest homicide rate. That gun control really works URL,NOT
3617,GOP VOTERS BETTER WAKE THE HELL UP!!!!!  #RNC poll finds #GOP voters aren't worried about midterms. That's bad URL via @USER #MAGA  #TuesdayThoughts,OFF
3618,@USER @USER You can’t accuse someone of something like this &amp; expect to not have to come forward &amp; testify about it! We’re we just suppose to believe it &amp; crucify him?  I am sure u liberals think so.,OFF
3619,@USER I’m done with you as well. An INTENTIONAL 11th hour attack completely based on hearsay and you want an investigation? What do you think they’ll find other than he said she said. Feinstein admitted she sat on this and here you are ready to lockstep with the swamp.,NOT
3620,@USER Now you are making fun of me.,NOT
3621,@USER @USER I have 4 great sons &amp; 4 great brothers who don't go around like liberal ANTIFA with their KKK hoods beating up strangers they know nothing about.  I will go with the year of the brave people who would never belong to the most violent party of democrats!,NOT
3622,@USER @USER Please explain why anti any gun control desantis would somehow hold people accountable?,NOT
3623,@USER Lol okay cuz this shit gotta be discreet 😂,OFF
3624,@USER Hope Gutierrez doesn’t think this will help his blue wave in the November midterms for the democrats... by the way did Gutierrez take time out last month to honor Roberto Clemente on his birthday? Remember him Gutierrez?,NOT
3625,@USER I can’t believe how close you got... I am thankful you are ok!,NOT
3626,@USER your pappy is a big fat fool the Democrats doesn’t have to make him look bad he makes himself look just what he is an ignorant 5th level  FOOL,OFF
3627,@USER His mouth goes to one side all smirky and shit and I don’t like it.,OFF
3628,@USER Yes Liberals vs progressives This should be a really dumb banter  Go,OFF
3629,@USER Bad ass bitch*,OFF
3630,@USER Mann i ain’t that smoove booty like you gee 😭😆🤷🏽‍♂️,OFF
3631,@USER Die bitch,OFF
3632,@USER @USER He is a show boat with nothing to show for it.,NOT
3633,@USER not surprised. we need more fiscal conservatives not less to solve Illinois financial mess.,NOT
3634,"@USER We as conservatives must join the fight against Transphobia"" -National Review, 2020""",NOT
3635,@USER @USER @USER @USER @USER @USER @USER @USER How blindly ignorant you are. Shameful people with the deep thinking you lack can vote,OFF
3636,@USER We The People #MAGA #Winning URL,NOT
3637,(So the young conservatives you know are also the ones who never had the focus to power through Order of the Phoenix and its too-many pages of Harry's teen angst.),NOT
3638,@USER @USER @USER @USER @USER Holy shit that's awesome,OFF
3639,@USER continues to nosedive in ratings. Down 41% since last year. Their audience consists of weenie liberals in mommies basement. URL,NOT
3640,Willie’s hurtful response to his former fans who have quit him in droves over of his support for that little hippie Beano. #MAGA @USER URL,OFF
3641,@USER #MAGA aint gonna like that,NOT
3642,@USER @USER Without a doubt!,NOT
3643,@USER I’m sorry you are going through this.,NOT
3644,@USER Here is the problem with the left....they can’t have an intelligent debate on an issue. Want to prove a point? Have Norm on and question him about his comments and have points to counter his comments. Instead the left just silenced him. Shows their lack of intellegence.,OFF
3645,@USER Such good news!  I hope she is better soon!,NOT
3646,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Obvio #sinmaduroyo 😂😂🤪,NOT
3647,@USER @USER I know right. It pisses me off he is so busy giving himself credit while we are all scared to death  here in nc. I don’t trust him,OFF
3648,@USER Hell ya she is,NOT
3649,@USER Here you go @USER,NOT
3650,@USER @USER What the point the BBC are the propaganda machine of the @USER you all know the answer to Brexit is disaster thats loud and clear by businesses &amp; corporation but your just the mouth peace of the TORIES.,NOT
3651,@USER @USER @USER I like carol she is funny 😂😂,NOT
3652,"@USER @USER Once again, stay away from the pronoun we"" . You are an individual.  Btw, I'm not justifying him/males... I'm telling you to stay safe on here.  ✌✌""",NOT
3653,@USER Thank Antifa for their special brand of authoritarianism  Just look at Sargon of Akkad,NOT
3654,@USER Stand your ground conservatives.😎,NOT
3655,@USER She is Evil!  How dare her.,OFF
3656,@USER It is all about bs ☝Think there any more idiot tham the liberals.,OFF
3657,@USER @USER URL You must love DJT more then I do😂🤣😂🤣 You are obsessed with him.,NOT
3658,@USER The fact that she is disrespectful and blatantly rude has nothing to do with her situation🤪,OFF
3659,@USER @USER @USER withdraw. Trump has a whole list of conservatives to pick from.,NOT
3660,@USER @USER @USER @USER Yes. Yes he is!,OFF
3661,@USER Brennan sure as hell is.,OFF
3662,@USER truly sad there are so many other things we shud be talking abt gun control homeless getting those kids back 2 their parents but it’s this 🦊news still talks abt U know Donald Trump has truly separate this country in many ways not just one way but many ways URL,NOT
3663,@USER @USER @USER @USER Just cause you dont think he is funny doesn't mean he don't deserve a show or just because he is a man. Men work just as hard as women. He been in the business for year's. Let the pros handle this,NOT
3664,@USER It’s exactly why I tweet!! Well that and making fun of liberals and their insanity!! 🙏🇺🇸❤️✝️❤️🇺🇸🙏 GOD help!!! 🙏❤️✝️✝️❤️🙏,OFF
3665,@USER @USER Let's focus on gun control laws and then focus on the border wall and get the money from Mexico,NOT
3666,@USER Right like.... the name thing is odd enough but. In that location as well.,NOT
3667,@USER Since Lebron eat ass I guess I have to now URL,OFF
3668,@USER Nobody cares because he is getting confirmed.,NOT
3669,@USER @USER @USER @USER Pressure from other liberals may make him change his mind. Their goal is the end result. They don’t care what it takes to get there.,NOT
3670,@USER @USER make yourself useful and  go bury your head in the sand.,OFF
3671,@USER @USER No people died because officials robbed n didn't do their jobs,OFF
3672,@USER @USER @USER @USER Coward  Answer question  What have I posted on @USER that is not factual   As a staunch conservative and pro Israel I post @USER positive facts to counter Canadian media helping liberal Trudeau assault on conservatives and Israel.   You are either ignorant or a liar.,OFF
3673,@USER @USER  last night my 6 year old daughter Audrey broke both of the bones in her lower leg. You are her biggest heroes! She talks about meeting y’all in Phoenix all the time. Any chance she could get a “get well shoutout”,NOT
3674,@USER Pop QUIZ #MAGA  The New Antifa #Democrats Party are:,NOT
3675,@USER @USER Crazy Frog is antifa that's canon,NOT
3676,@USER Heard from who? You and your lying jealous cronies???,OFF
3677,@USER @USER @USER Over here gun control is unconstitutional so the 2A protects us shooters that just want to shoot down range.,NOT
3678,@USER LMAO man people were talking so much shit yesterday. Any comment Marvel stan twitter? Moe overused Thanos jokes or... URL,OFF
3679,@USER has clearly been compromised. He is supporting behavior that is unconstitutional.  URL,NOT
3680,@USER The woman is not accusing Kavanaugh of stealing her lunch money. She is accusing him of assault. He needs to take responsibility.,NOT
3681,Should I try out aikido instead of krav maga? 🤔🤔 #aikido #kravmaga,OFF
3682,Evidence-based #CDC #CDC7words #BannedWords #Orwell #doubleplusgoodspeak #MAGA #TrumpHasDementia,NOT
3683,"This Day in Liberal Judicial Activism—September 17""  URL #TCOT #MAGA #RedNationRising""",NOT
3684,@USER @USER @USER @USER @USER @USER @USER I can assure you I have no delusion that he is god (little 'g') like.,NOT
3685,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER If we don't destroy the Bush-Clinton Crime family we'll face many more like Obama!!,OFF
3686,@USER The antifa of the Muslim world,NOT
3687,@USER @USER But you knew it was pointless to cry because it would just add to the awful humidity... 😭,NOT
3688,@USER You are not alone,NOT
3689,@USER He can go to hell,OFF
3690,@USER Lucky bitch! 😂💀,OFF
3691,@USER Maybe there wouldn't be 5 of these things a day of there was a little sensible gun control in this fucking country.,OFF
3692,@USER Flake....well named.,NOT
3693,@USER @USER Obesity high on the list. But people still care more about  gun control URL,NOT
3694,"@USER Just think. She is infinitely funnier than you. Obviously..D'uh huh."" 😮""",OFF
3695,@USER @USER she is not related to him its weird lmao,NOT
3696,@USER #ThanksTrump THIS IS A 'START' WE MUST GET THESE 'NUMBERS' DOWN TO 0 (ZERO) BY 'ANY' AND 'ALL' MEANS 'NECESSARY' THESE SO-CALLED 'REFUGEES' WHO ARE NOT 'TERRORIST SEXUAL CRIMINALS' MUST STOP BEING 'COWARDS' AND 'RETURN' TO 'THEIR NATIVE LANDS' TO 'FIGHT' #MAGA #refugeesNOTwelcome,OFF
3697,@USER @USER You ain’t doin your part then 😂 check them pussies. I’m from the hood and I still don’t say the N word cause I’m a little more educated I got other ways to describe my brother or friends. I feel the same way as you though too many people going left unchecked.,OFF
3698,@USER AUSTRIA,NOT
3699,@USER He is speaking to the best of the best  With utter disrespect ~   Our law enforcement Ice Agents  all first responders  Low middle and high class of all races and religions   DISAGREE Mr #CreepyJoeBiden  GRAVY TRAIN IS OVER PUNK!  #JoeDontTouchSoMuch Biden dirty hand joe,OFF
3700,@USER Awesome win!! I truly believe Americans are sick to death of what the left is trying to do to destroy America and change our country into what it never was intended to be. Go vote America and MAGA! Thank you President Trump for believing in our country and keeping promises.,OFF
3701,@USER Nobody voted for it... But these right wing @USER seem desperate to deliver it!,NOT
3702,@USER @USER YOU ARE SO GOOD ARE U SERIOUS OMG,NOT
3703,@USER @USER Calling conservatives hillbillies...hmmm that’s original. Funny how many “poor hillbillies” you tweet about have incomes and IQ’s 4 times higher than you. Your humour sucks btw.,OFF
3704,@USER My coworker has a sick ass one for work,OFF
3705,@USER nigga say he a stretch big 💀,NOT
3706,@USER gonna need a whole ass rant thread done in the utara loghat to really feel it haha,OFF
3707,@USER and the rest of the Democrats LOVE Antifa and their Alinsky tactics.  #DemocratsAreDangerous URL,NOT
3708,@USER hello angel i'm really sorry to bother you with my message i can't help it you are too beautiful. this is for you 😍🌷🥀🌹💐,NOT
3709,"@USER @USER Look at Sweden, France, UK, Europe is changing. EUROPE WILL BE A MUSLIM CONTINENT BY 2050. Please watch the YouTube video title  MUSLIM DEMOGRAPHICS "" , YOU WILL BE SCARED TO DEATH, unless you are a Muslim or love Islam. Mind u, I'm an African in America.""",OFF
3710,@USER @USER @USER @USER For a moment I thought you were about deaths  Sounded fucked up sick at first.,OFF
3711,#meDIAtoo:  Selective putrid outrage ONLY AT Conservatives only BY LIBERALS who want us to know how MORAL they are!!! URL,NOT
3712,@USER But I thought California had gun control,OFF
3713,.@USER is also a member of the OpenEd SIG and she is also doing her #CMALT #altc,NOT
3714,@USER Fake. That pic was taken long before the game started.,NOT
3715,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER don't get the right vibe yet it feels like too few are in uproar"" It's because too few are affected as yet. Wait untill 6million+ inc those in Full time work but claiming HB or Tax Credits are subject to UC's Owellian total controll. Will be Armageddon that sinks @USER",NOT
3716,@USER @USER Is no one considering the fact that Russia might be using Antifa to spread black propaganda??? Remember the Berlin Wall???,OFF
3717,.@USER HOSTILE ENVIRONMENT against the POOREST and most VULNERABLE in our society just keeps on rolling. So much for #ChristianMorals eh? If you voted for this SHIT then HANG YOUR HEAD IN SHAME. @USER #JC4PMNow #POVERTY #DisabilityRights URL,OFF
3718,@USER @USER @USER @USER @USER @USER #brexit @USER @USER @USER Chequers proposal is a disaster for Britain ! #ChuckChequers now ! URL,NOT
3719,@USER @USER @USER @USER You are an amazing organizer 👏🏾,NOT
3720,@USER @USER Jen doesn’t wear pearls.  And what she is ‘clutching’ is justice and righteousness and the hope that we ALL can do better and be more than we are in these horrific moments.,NOT
3721,@USER Talk about falling up. He is good money for a year until Belichick goes and gets one of his crafty white receivers out of the lab.,NOT
3722,@USER Poor Germans...they have  refugee violence and antifa violence..it must be nice to live in Germanistan.,OFF
3723,@USER @USER @USER Yep because banning guns stops gun homicides. You'll also note that's close to the lowest number on record. What exactly would count as evidence if not that? Are you saying that if gun control doesn't stop ALL violence it's failed?,NOT
3724,@USER Oh shit.,OFF
3725,@USER They probably all wrote it together while pissing in your McDonalds coffee.,OFF
3726,@USER Anyone have tabs on Asia Argento? #metoo,NOT
3727,@USER @USER She’s trolling to fuck with you cause some of y’all be quick to call mfs coons for minor disagreements,OFF
3728,@USER @USER I hate @USER so much now. They fucked up the whole franchise.,OFF
3729,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Gun control"" only works for those who have the guns 👊💥 If you have all of the guns, you will most definitely have all of the control.""",NOT
3730,HAPPY #ConstitutionDay all my MAGA peeps! A great time to be alive.,NOT
3731,@USER He is going to destroy america like he has done to many of his businesses he does care about middle or lesser america and americans he only cares for himself and the top 1% who hopefully see the light soon before they have no countries to sell their products to,OFF
3732,@USER Where is this persons gun control narrative? Certainly he must not believe in the second amendment!?!? 🤣,NOT
3733,@USER @USER Global Clash between Liberals and Conservative. Shastrartha style.,NOT
3734,"@USER @USER rae sis don't say no offense"" then like tweets calling me a sad bitch, also im truly shocked ur on the L6 train this year""",OFF
3735,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Antifa are nothing but terrorists. #antifa #antifaAREterrorists,NOT
3736,@USER i love you so much💞 and i'm so proud of the great actress you are today,NOT
3737,@USER @USER All he is missing are the inmate number,OFF
3738,@USER And I’ll assume you are anti-Jujubes?,NOT
3739,@USER @USER @USER @USER @USER @USER @USER ...theyre setting a horrendous precedent here. Any horny teenage makeout sessions are now open to interpretation and hazy recollecting..?,NOT
3740,"@USER Hasn't this flake left yet?  How dare these people hang a man without evidence and at the word of a loon with repressed memory."" Sue her and I bet she shuts up fast.""",OFF
3741,#meDIAtoo Selective putrid outrage ONLY AT Conservatives only BY LIBERALS who want us to know how MORAL they are!!!  Re: Kavanaugh and ANY OTHER REPUB who will stand up against them!! URL,OFF
